Date,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Result,HomeShots,AwayShots,HomeShotsTarget,AwayShotsTarget,OddsHome,OddsDraw,OddsAway,Season,League,LeagueCode
15/04/2023,Napoli,Verona,0,0,D,9,5,1,2,1.53,4.0,6.5,2022-23,Serie A,I1
15/04/2023,Inter,Monza,0,1,A,25,7,6,2,1.44,4.5,7.5,2022-23,Serie A,I1
16/04/2023,Lecce,Sampdoria,1,1,D,30,8,11,2,1.95,3.2,4.33,2022-23,Serie A,I1
16/04/2023,Torino,Salernitana,1,1,D,16,8,5,1,1.73,3.5,5.25,2022-23,Serie A,I1
16/04/2023,Sassuolo,Juventus,1,0,H,11,13,4,3,3.8,3.5,2.0,2022-23,Serie A,I1
16/04/2023,Roma,Udinese,3,0,H,12,10,7,2,1.85,3.4,4.5,2022-23,Serie A,I1
17/04/2023,Fiorentina,Atalanta,1,1,D,18,6,7,1,2.4,3.4,2.9,2022-23,Serie A,I1
21/04/2023,Verona,Bologna,2,1,H,9,17,5,7,2.75,3.0,2.8,2022-23,Serie A,I1
22/04/2023,Salernitana,Sassuolo,3,0,H,13,11,5,2,3.1,3.5,2.25,2022-23,Serie A,I1
22/04/2023,Lazio,Torino,0,1,A,10,7,5,3,1.83,3.4,4.75,2022-23,Serie A,I1
22/04/2023,Sampdoria,Spezia,1,1,D,13,19,3,7,2.55,3.2,2.88,2022-23,Serie A,I1
23/04/2023,Empoli,Inter,0,3,A,11,16,3,4,6.5,4.2,1.53,2022-23,Serie A,I1
23/04/2023,Monza,Fiorentina,3,2,H,13,10,5,5,3.7,3.4,2.05,2022-23,Serie A,I1
23/04/2023,Udinese,Cremonese,3,0,H,17,12,9,2,1.7,3.8,5.0,2022-23,Serie A,I1
23/04/2023,Milan,Lecce,2,0,H,8,9,5,4,1.5,4.2,7.0,2022-23,Serie A,I1
23/04/2023,Juventus,Napoli,0,1,A,7,17,4,6,2.88,3.1,2.6,2022-23,Serie A,I1
24/04/2023,Atalanta,Roma,3,1,H,7,14,4,1,2.3,3.25,3.2,2022-23,Serie A,I1
28/04/2023,Lecce,Udinese,1,0,H,15,10,3,3,2.45,3.0,3.2,2022-23,Serie A,I1
28/04/2023,Spezia,Monza,0,2,A,12,8,4,4,2.8,3.3,2.55,2022-23,Serie A,I1
29/04/2023,Roma,Milan,1,1,D,11,11,1,1,2.75,3.0,2.75,2022-23,Serie A,I1
29/04/2023,Torino,Atalanta,1,2,A,4,9,4,5,2.88,3.3,2.45,2022-23,Serie A,I1
30/04/2023,Inter,Lazio,3,1,H,25,9,9,5,1.8,3.6,4.5,2022-23,Serie A,I1
30/04/2023,Cremonese,Verona,1,1,D,12,14,5,6,3.0,3.3,2.45,2022-23,Serie A,I1
30/04/2023,Napoli,Salernitana,1,1,D,24,5,8,2,1.22,6.5,12.0,2022-23,Serie A,I1
30/04/2023,Sassuolo,Empoli,2,1,H,13,7,4,1,1.75,3.8,4.5,2022-23,Serie A,I1
30/04/2023,Fiorentina,Sampdoria,5,0,H,23,4,10,1,1.33,5.25,9.0,2022-23,Serie A,I1
30/04/2023,Bologna,Juventus,1,1,D,16,14,6,5,3.4,3.3,2.2,2022-23,Serie A,I1
03/05/2023,Atalanta,Spezia,3,2,H,14,9,6,4,1.36,5.0,8.0,2022-23,Serie A,I1
03/05/2023,Juventus,Lecce,2,1,H,16,14,4,5,1.6,3.8,6.0,2022-23,Serie A,I1
03/05/2023,Salernitana,Fiorentina,3,3,D,4,12,3,3,4.75,3.75,1.73,2022-23,Serie A,I1
03/05/2023,Sampdoria,Torino,0,2,A,7,12,0,4,4.2,3.4,1.91,2022-23,Serie A,I1
03/05/2023,Lazio,Sassuolo,2,0,H,13,13,5,2,1.67,4.0,5.0,2022-23,Serie A,I1
03/05/2023,Milan,Cremonese,1,1,D,18,6,5,2,1.33,5.0,9.5,2022-23,Serie A,I1
03/05/2023,Monza,Roma,1,1,D,8,14,4,8,3.75,3.1,2.15,2022-23,Serie A,I1
03/05/2023,Verona,Inter,0,6,A,7,20,2,10,5.5,3.75,1.67,2022-23,Serie A,I1
04/05/2023,Empoli,Bologna,3,1,H,13,18,3,3,2.9,3.2,2.55,2022-23,Serie A,I1
04/05/2023,Udinese,Napoli,1,1,D,7,7,3,4,4.75,3.6,1.75,2022-23,Serie A,I1
06/05/2023,Milan,Lazio,2,0,H,10,8,3,0,1.95,3.4,4.0,2022-23,Serie A,I1
06/05/2023,Roma,Inter,0,2,A,15,10,3,4,3.1,3.1,2.45,2022-23,Serie A,I1
06/05/2023,Cremonese,Spezia,2,0,H,9,18,4,8,2.35,3.4,3.0,2022-23,Serie A,I1
07/05/2023,Atalanta,Juventus,0,2,A,24,10,1,5,2.3,3.4,3.1,2022-23,Serie A,I1
07/05/2023,Torino,Monza,1,1,D,14,10,5,8,2.0,3.3,4.0,2022-23,Serie A,I1
07/05/2023,Napoli,Fiorentina,1,0,H,10,15,3,3,1.8,3.8,4.33,2022-23,Serie A,I1
07/05/2023,Lecce,Verona,0,1,A,15,9,2,3,2.2,3.0,3.75,2022-23,Serie A,I1
08/05/2023,Empoli,Salernitana,2,1,H,11,13,4,2,2.2,3.1,3.6,2022-23,Serie A,I1
08/05/2023,Udinese,Sampdoria,2,0,H,13,11,6,3,1.5,4.33,6.5,2022-23,Serie A,I1
08/05/2023,Sassuolo,Bologna,1,1,D,6,12,2,3,2.3,3.5,3.0,2022-23,Serie A,I1
12/05/2023,Lazio,Lecce,2,2,D,20,13,6,4,1.7,3.5,5.5,2022-23,Serie A,I1
13/05/2023,Salernitana,Atalanta,1,0,H,10,13,4,3,4.75,4.2,1.65,2022-23,Serie A,I1
13/05/2023,Spezia,Milan,2,0,H,14,14,4,3,4.2,3.5,1.91,2022-23,Serie A,I1
13/05/2023,Inter,Sassuolo,4,2,H,11,16,3,5,1.4,5.0,7.0,2022-23,Serie A,I1
14/05/2023,Verona,Torino,0,1,A,14,15,4,8,2.4,3.1,3.2,2022-23,Serie A,I1
14/05/2023,Fiorentina,Udinese,2,0,H,18,5,3,1,1.95,3.6,3.8,2022-23,Serie A,I1
14/05/2023,Monza,Napoli,2,0,H,10,20,4,7,4.75,3.75,1.73,2022-23,Serie A,I1
14/05/2023,Bologna,Roma,0,0,D,12,7,3,2,3.1,3.1,2.45,2022-23,Serie A,I1
14/05/2023,Juventus,Cremonese,2,0,H,24,3,7,2,1.36,4.75,9.0,2022-23,Serie A,I1
15/05/2023,Sampdoria,Empoli,1,1,D,13,16,3,4,3.2,3.3,2.3,2022-23,Serie A,I1
19/05/2023,Sassuolo,Monza,1,2,A,13,16,4,5,2.15,3.6,3.2,2022-23,Serie A,I1
20/05/2023,Cremonese,Bologna,1,5,A,13,19,2,9,2.88,3.4,2.4,2022-23,Serie A,I1
20/05/2023,Atalanta,Verona,3,1,H,13,10,5,2,1.53,4.2,6.0,2022-23,Serie A,I1
20/05/2023,Milan,Sampdoria,5,1,H,19,6,9,3,1.17,7.5,17.0,2022-23,Serie A,I1
21/05/2023,Lecce,Spezia,0,0,D,6,14,1,0,2.2,3.1,3.6,2022-23,Serie A,I1
21/05/2023,Torino,Fiorentina,1,1,D,10,8,4,1,1.95,3.4,4.2,2022-23,Serie A,I1
21/05/2023,Napoli,Inter,3,1,H,22,6,9,2,2.9,3.3,2.45,2022-23,Serie A,I1
21/05/2023,Udinese,Lazio,0,1,A,12,14,2,4,3.8,3.4,2.0,2022-23,Serie A,I1
22/05/2023,Roma,Salernitana,2,2,D,22,8,5,3,1.45,4.2,7.5,2022-23,Serie A,I1
22/05/2023,Empoli,Juventus,4,1,H,14,19,7,4,5.5,3.75,1.65,2022-23,Serie A,I1
26/05/2023,Sampdoria,Sassuolo,2,2,D,17,22,3,8,3.8,4.1,1.83,2022-23,Serie A,I1
27/05/2023,Salernitana,Udinese,3,2,H,11,10,3,4,2.7,3.5,2.55,2022-23,Serie A,I1
27/05/2023,Spezia,Torino,0,4,A,8,11,1,4,2.38,3.25,3.1,2022-23,Serie A,I1
27/05/2023,Fiorentina,Roma,2,1,H,15,8,5,4,2.05,3.5,3.6,2022-23,Serie A,I1
27/05/2023,Inter,Atalanta,3,2,H,20,11,11,3,1.83,3.8,4.0,2022-23,Serie A,I1
28/05/2023,Verona,Empoli,1,1,D,13,13,4,3,1.7,3.8,5.0,2022-23,Serie A,I1
28/05/2023,Bologna,Napoli,2,2,D,18,11,6,8,3.4,3.3,2.2,2022-23,Serie A,I1
28/05/2023,Monza,Lecce,0,1,A,5,9,1,1,2.45,3.3,2.9,2022-23,Serie A,I1
28/05/2023,Lazio,Cremonese,3,2,H,12,11,8,5,1.22,6.5,12.0,2022-23,Serie A,I1
28/05/2023,Juventus,Milan,0,1,A,16,9,3,3,2.3,3.4,3.1,2022-23,Serie A,I1
02/06/2023,Sassuolo,Fiorentina,1,3,A,5,15,2,7,2.6,3.75,2.5,2022-23,Serie A,I1
03/06/2023,Torino,Inter,0,1,A,17,14,5,4,2.3,3.5,3.0,2022-23,Serie A,I1
03/06/2023,Cremonese,Salernitana,2,0,H,12,11,4,1,2.6,3.6,2.5,2022-23,Serie A,I1
03/06/2023,Empoli,Lazio,0,2,A,7,21,1,11,3.25,3.75,2.1,2022-23,Serie A,I1
04/06/2023,Napoli,Sampdoria,2,0,H,21,6,9,4,1.18,7.0,13.0,2022-23,Serie A,I1
04/06/2023,Atalanta,Monza,5,2,H,20,8,10,4,1.57,4.5,5.0,2022-23,Serie A,I1
04/06/2023,Lecce,Bologna,2,3,A,20,11,7,7,2.75,3.5,2.45,2022-23,Serie A,I1
04/06/2023,Milan,Verona,3,1,H,14,6,5,1,1.73,4.0,4.5,2022-23,Serie A,I1
04/06/2023,Roma,Spezia,2,1,H,19,8,5,2,1.95,3.6,3.8,2022-23,Serie A,I1
04/06/2023,Udinese,Juventus,0,1,A,13,20,3,5,3.8,3.5,1.95,2022-23,Serie A,I1
21/08/2021,Inter,Genoa,4,0,H,17,11,8,5,1.33,5.25,9.0,2021-22,Serie A,I1
21/08/2021,Verona,Sassuolo,2,3,A,12,15,4,8,2.62,3.3,2.62,2021-22,Serie A,I1
21/08/2021,Empoli,Lazio,1,3,A,16,8,5,5,4.6,4.0,1.7,2021-22,Serie A,I1
21/08/2021,Torino,Atalanta,1,2,A,19,6,8,2,5.5,4.33,1.55,2021-22,Serie A,I1
22/08/2021,Bologna,Salernitana,3,2,H,18,8,7,4,1.65,4.0,5.0,2021-22,Serie A,I1
22/08/2021,Udinese,Juventus,2,2,D,11,11,6,4,7.5,4.33,1.45,2021-22,Serie A,I1
22/08/2021,Napoli,Venezia,2,0,H,13,8,4,4,1.22,6.5,12.0,2021-22,Serie A,I1
22/08/2021,Roma,Fiorentina,3,1,H,11,11,6,8,1.72,3.8,4.75,2021-22,Serie A,I1
23/08/2021,Cagliari,Spezia,2,2,D,16,13,10,6,1.95,3.4,4.0,2021-22,Serie A,I1
23/08/2021,Sampdoria,Milan,0,1,A,11,10,3,4,4.0,3.6,1.9,2021-22,Serie A,I1
27/08/2021,Udinese,Venezia,3,0,H,18,8,10,3,1.7,3.75,5.0,2021-22,Serie A,I1
27/08/2021,Verona,Inter,1,3,A,4,15,1,8,5.5,4.33,1.55,2021-22,Serie A,I1
28/08/2021,Atalanta,Bologna,0,0,D,21,3,3,1,1.33,5.5,8.0,2021-22,Serie A,I1
28/08/2021,Lazio,Spezia,6,1,H,18,5,10,2,1.33,4.75,9.5,2021-22,Serie A,I1
28/08/2021,Fiorentina,Torino,2,1,H,10,4,7,1,2.2,3.4,3.25,2021-22,Serie A,I1
28/08/2021,Juventus,Empoli,0,1,A,20,9,6,3,1.22,6.5,12.0,2021-22,Serie A,I1
29/08/2021,Genoa,Napoli,1,2,A,7,12,3,8,6.0,4.5,1.5,2021-22,Serie A,I1
29/08/2021,Sassuolo,Sampdoria,0,0,D,19,13,6,3,2.0,3.6,3.6,2021-22,Serie A,I1
29/08/2021,Milan,Cagliari,4,1,H,17,6,5,2,1.44,4.5,7.0,2021-22,Serie A,I1
29/08/2021,Salernitana,Roma,0,4,A,4,21,0,10,5.5,4.33,1.55,2021-22,Serie A,I1
11/09/2021,Empoli,Venezia,1,2,A,17,10,6,3,1.8,3.8,4.2,2021-22,Serie A,I1
11/09/2021,Napoli,Juventus,2,1,H,24,7,7,4,2.4,3.6,2.8,2021-22,Serie A,I1
11/09/2021,Atalanta,Fiorentina,1,2,A,10,7,5,2,1.55,4.33,5.5,2021-22,Serie A,I1
12/09/2021,Sampdoria,Inter,2,2,D,12,8,3,3,5.0,4.0,1.61,2021-22,Serie A,I1
12/09/2021,Cagliari,Genoa,2,3,A,8,9,3,3,2.0,3.5,3.75,2021-22,Serie A,I1
12/09/2021,Spezia,Udinese,0,1,A,20,8,5,4,3.2,3.4,2.3,2021-22,Serie A,I1
12/09/2021,Torino,Salernitana,4,0,H,15,7,7,2,1.57,4.2,5.75,2021-22,Serie A,I1
12/09/2021,Milan,Lazio,2,0,H,17,7,3,5,2.2,3.6,3.1,2021-22,Serie A,I1
12/09/2021,Roma,Sassuolo,2,1,H,19,13,9,7,1.57,4.75,5.0,2021-22,Serie A,I1
13/09/2021,Bologna,Verona,1,0,H,13,5,4,1,2.1,3.7,3.2,2021-22,Serie A,I1
17/09/2021,Sassuolo,Torino,0,1,A,9,18,1,6,1.72,4.0,4.33,2021-22,Serie A,I1
18/09/2021,Genoa,Fiorentina,1,2,A,9,16,3,5,3.3,3.3,2.25,2021-22,Serie A,I1
18/09/2021,Inter,Bologna,6,1,H,19,7,11,2,1.36,5.0,8.5,2021-22,Serie A,I1
18/09/2021,Salernitana,Atalanta,0,1,A,11,10,1,3,10.0,5.5,1.3,2021-22,Serie A,I1
19/09/2021,Empoli,Sampdoria,0,3,A,15,14,4,7,2.55,3.6,2.6,2021-22,Serie A,I1
19/09/2021,Venezia,Spezia,1,2,A,14,12,3,3,2.45,3.4,2.9,2021-22,Serie A,I1
19/09/2021,Lazio,Cagliari,2,2,D,28,10,10,3,1.44,4.75,7.0,2021-22,Serie A,I1
19/09/2021,Verona,Roma,3,2,H,10,15,6,2,4.0,3.8,1.83,2021-22,Serie A,I1
19/09/2021,Juventus,Milan,1,1,D,9,13,4,3,2.1,3.4,3.5,2021-22,Serie A,I1
20/09/2021,Udinese,Napoli,0,4,A,9,18,1,8,4.5,3.6,1.83,2021-22,Serie A,I1
21/09/2021,Bologna,Genoa,2,2,D,17,11,6,6,1.95,3.5,3.75,2021-22,Serie A,I1
21/09/2021,Atalanta,Sassuolo,2,1,H,14,8,5,1,1.5,4.75,6.0,2021-22,Serie A,I1
21/09/2021,Fiorentina,Inter,1,3,A,14,17,6,5,3.75,3.6,1.9,2021-22,Serie A,I1
22/09/2021,Salernitana,Verona,2,2,D,15,10,4,5,3.5,3.4,2.05,2021-22,Serie A,I1
22/09/2021,Spezia,Juventus,2,3,A,10,26,5,9,8.0,5.5,1.33,2021-22,Serie A,I1
22/09/2021,Cagliari,Empoli,0,2,A,16,17,1,5,2.0,3.75,3.4,2021-22,Serie A,I1
22/09/2021,Milan,Venezia,2,0,H,15,8,4,2,1.25,6.0,12.0,2021-22,Serie A,I1
23/09/2021,Sampdoria,Napoli,0,4,A,13,17,5,9,4.2,3.6,1.83,2021-22,Serie A,I1
23/09/2021,Torino,Lazio,1,1,D,16,6,5,2,3.25,3.5,2.15,2021-22,Serie A,I1
23/09/2021,Roma,Udinese,1,0,H,12,8,2,3,1.55,4.2,5.5,2021-22,Serie A,I1
25/09/2021,Spezia,Milan,1,2,A,8,18,2,5,7.0,4.5,1.45,2021-22,Serie A,I1
25/09/2021,Inter,Atalanta,2,2,D,19,23,6,5,1.9,3.75,3.8,2021-22,Serie A,I1
25/09/2021,Genoa,Verona,3,3,D,10,12,4,7,2.75,3.25,2.62,2021-22,Serie A,I1
26/09/2021,Juventus,Sampdoria,3,2,H,16,5,6,3,1.3,5.75,9.0,2021-22,Serie A,I1
26/09/2021,Empoli,Bologna,4,2,H,15,20,7,5,2.6,3.75,2.5,2021-22,Serie A,I1
26/09/2021,Sassuolo,Salernitana,1,0,H,17,12,6,5,1.4,5.0,7.5,2021-22,Serie A,I1
26/09/2021,Udinese,Fiorentina,0,1,A,12,8,5,2,3.1,3.4,2.3,2021-22,Serie A,I1
26/09/2021,Lazio,Roma,3,2,H,9,20,4,8,2.62,3.5,2.6,2021-22,Serie A,I1
26/09/2021,Napoli,Cagliari,2,0,H,18,6,7,1,1.25,6.0,11.0,2021-22,Serie A,I1
27/09/2021,Venezia,Torino,1,1,D,8,8,2,3,3.6,3.5,2.05,2021-22,Serie A,I1
01/10/2021,Cagliari,Venezia,1,1,D,9,10,3,4,1.85,3.5,4.33,2021-22,Serie A,I1
02/10/2021,Salernitana,Genoa,1,0,H,10,19,4,4,2.87,3.3,2.45,2021-22,Serie A,I1
02/10/2021,Torino,Juventus,0,1,A,12,10,2,3,4.5,3.5,1.8,2021-22,Serie A,I1
02/10/2021,Sassuolo,Inter,1,2,A,12,18,8,3,4.33,4.2,1.7,2021-22,Serie A,I1
03/10/2021,Bologna,Lazio,3,0,H,10,8,3,4,3.1,3.6,2.2,2021-22,Serie A,I1
03/10/2021,Sampdoria,Udinese,3,3,D,13,18,3,7,2.1,3.5,3.5,2021-22,Serie A,I1
03/10/2021,Verona,Spezia,4,0,H,6,12,4,4,1.65,4.0,5.25,2021-22,Serie A,I1
03/10/2021,Fiorentina,Napoli,1,2,A,10,12,3,6,3.9,3.5,1.95,2021-22,Serie A,I1
03/10/2021,Roma,Empoli,2,0,H,18,11,7,3,1.4,5.0,7.0,2021-22,Serie A,I1
03/10/2021,Atalanta,Milan,2,3,A,17,13,6,7,2.05,3.75,3.4,2021-22,Serie A,I1
16/10/2021,Spezia,Salernitana,2,1,H,18,15,5,4,2.1,3.4,3.5,2021-22,Serie A,I1
16/10/2021,Lazio,Inter,3,1,H,19,12,8,4,3.3,3.5,2.15,2021-22,Serie A,I1
16/10/2021,Milan,Verona,3,2,H,17,10,4,5,1.55,4.2,5.75,2021-22,Serie A,I1
17/10/2021,Cagliari,Sampdoria,3,1,H,12,17,5,3,2.55,3.4,2.75,2021-22,Serie A,I1
17/10/2021,Empoli,Atalanta,1,4,A,13,22,6,7,5.75,4.33,1.55,2021-22,Serie A,I1
17/10/2021,Genoa,Sassuolo,2,2,D,19,15,4,5,3.1,3.5,2.25,2021-22,Serie A,I1
17/10/2021,Udinese,Bologna,1,1,D,10,23,2,11,2.25,3.4,3.2,2021-22,Serie A,I1
17/10/2021,Napoli,Torino,1,0,H,10,11,3,3,1.4,4.5,8.5,2021-22,Serie A,I1
17/10/2021,Juventus,Roma,1,0,H,6,14,2,4,1.85,3.8,4.0,2021-22,Serie A,I1
18/10/2021,Venezia,Fiorentina,1,0,H,4,10,2,2,4.2,3.75,1.83,2021-22,Serie A,I1
22/10/2021,Torino,Genoa,3,2,H,17,14,6,4,1.7,3.7,5.0,2021-22,Serie A,I1
22/10/2021,Sampdoria,Spezia,2,1,H,6,17,2,7,1.8,3.8,4.2,2021-22,Serie A,I1
23/10/2021,Salernitana,Empoli,2,4,A,12,11,6,6,2.7,3.4,2.62,2021-22,Serie A,I1
23/10/2021,Sassuolo,Venezia,3,1,H,14,8,7,3,1.57,4.2,5.5,2021-22,Serie A,I1
23/10/2021,Bologna,Milan,2,4,A,9,15,4,7,3.35,3.6,2.1,2021-22,Serie A,I1
24/10/2021,Atalanta,Udinese,1,1,D,8,9,3,3,1.4,5.0,7.5,2021-22,Serie A,I1
24/10/2021,Fiorentina,Cagliari,3,0,H,21,3,5,1,1.65,4.0,5.25,2021-22,Serie A,I1
24/10/2021,Verona,Lazio,4,1,H,16,9,7,4,3.1,3.6,2.2,2021-22,Serie A,I1
24/10/2021,Roma,Napoli,0,0,D,13,11,1,3,2.87,3.5,2.4,2021-22,Serie A,I1
24/10/2021,Inter,Juventus,1,1,D,10,16,2,4,2.05,3.6,3.4,2021-22,Serie A,I1
26/10/2021,Spezia,Genoa,1,1,D,13,9,3,2,2.3,3.5,3.0,2021-22,Serie A,I1
26/10/2021,Venezia,Salernitana,1,2,A,8,21,4,7,1.95,3.4,4.0,2021-22,Serie A,I1
26/10/2021,Milan,Torino,1,0,H,10,12,2,2,1.6,4.0,5.5,2021-22,Serie A,I1
27/10/2021,Juventus,Sassuolo,1,2,A,14,8,3,4,1.44,4.75,6.5,2021-22,Serie A,I1
27/10/2021,Sampdoria,Atalanta,1,3,A,8,13,3,4,4.33,4.2,1.72,2021-22,Serie A,I1
27/10/2021,Udinese,Verona,1,1,D,16,5,5,2,2.4,3.4,2.9,2021-22,Serie A,I1
27/10/2021,Cagliari,Roma,1,2,A,7,22,5,3,5.0,4.2,1.61,2021-22,Serie A,I1
27/10/2021,Empoli,Inter,0,2,A,9,21,3,9,5.75,4.75,1.5,2021-22,Serie A,I1
27/10/2021,Lazio,Fiorentina,1,0,H,5,9,2,1,1.95,3.6,3.75,2021-22,Serie A,I1
28/10/2021,Napoli,Bologna,3,0,H,18,8,6,1,1.3,5.5,9.5,2021-22,Serie A,I1
30/10/2021,Atalanta,Lazio,2,2,D,17,8,3,5,1.9,3.8,3.8,2021-22,Serie A,I1
30/10/2021,Verona,Juventus,2,1,H,12,15,5,4,4.0,3.8,1.85,2021-22,Serie A,I1
30/10/2021,Torino,Sampdoria,3,0,H,16,5,6,1,1.9,3.75,3.8,2021-22,Serie A,I1
31/10/2021,Inter,Udinese,2,0,H,15,9,6,5,1.36,5.0,8.5,2021-22,Serie A,I1
31/10/2021,Fiorentina,Spezia,3,0,H,27,3,12,0,1.53,4.5,5.75,2021-22,Serie A,I1
31/10/2021,Genoa,Venezia,0,0,D,19,6,4,2,2.05,3.4,3.75,2021-22,Serie A,I1
31/10/2021,Sassuolo,Empoli,1,2,A,15,14,5,6,1.75,4.1,4.2,2021-22,Serie A,I1
31/10/2021,Salernitana,Napoli,0,1,A,9,18,3,3,10.0,5.5,1.3,2021-22,Serie A,I1
31/10/2021,Roma,Milan,1,2,A,24,8,6,3,2.3,3.5,3.0,2021-22,Serie A,I1
01/11/2021,Bologna,Cagliari,2,0,H,8,9,3,2,1.8,3.6,4.5,2021-22,Serie A,I1
05/11/2021,Empoli,Genoa,2,2,D,10,15,2,7,2.1,3.75,3.2,2021-22,Serie A,I1
06/11/2021,Spezia,Torino,1,0,H,7,9,3,1,3.6,3.6,2.0,2021-22,Serie A,I1
06/11/2021,Juventus,Fiorentina,1,0,H,13,6,3,1,1.57,4.2,5.5,2021-22,Serie A,I1
06/11/2021,Cagliari,Atalanta,1,2,A,7,21,1,8,6.0,4.5,1.5,2021-22,Serie A,I1
07/11/2021,Venezia,Roma,3,2,H,13,27,7,10,5.75,4.5,1.53,2021-22,Serie A,I1
07/11/2021,Sampdoria,Bologna,1,2,A,10,14,4,7,2.37,3.6,2.87,2021-22,Serie A,I1
07/11/2021,Udinese,Sassuolo,3,2,H,13,10,2,4,2.4,3.5,2.8,2021-22,Serie A,I1
07/11/2021,Lazio,Salernitana,3,0,H,16,5,5,0,1.3,5.5,9.5,2021-22,Serie A,I1
07/11/2021,Napoli,Verona,1,1,D,16,11,1,3,1.36,5.0,8.0,2021-22,Serie A,I1
07/11/2021,Milan,Inter,1,1,D,16,13,4,3,3.25,3.5,2.15,2021-22,Serie A,I1
20/11/2021,Atalanta,Spezia,5,2,H,18,10,9,5,1.25,6.5,9.5,2021-22,Serie A,I1
20/11/2021,Lazio,Juventus,0,2,A,8,11,1,5,3.0,3.4,2.35,2021-22,Serie A,I1
20/11/2021,Fiorentina,Milan,4,3,H,9,17,5,7,3.1,3.5,2.25,2021-22,Serie A,I1
21/11/2021,Sassuolo,Cagliari,2,2,D,20,11,4,4,1.6,4.2,5.25,2021-22,Serie A,I1
21/11/2021,Bologna,Venezia,0,1,A,22,8,6,6,1.61,4.0,5.5,2021-22,Serie A,I1
21/11/2021,Salernitana,Sampdoria,0,2,A,18,13,2,6,3.1,3.25,2.37,2021-22,Serie A,I1
21/11/2021,Inter,Napoli,3,2,H,17,9,7,3,2.2,3.5,3.25,2021-22,Serie A,I1
21/11/2021,Genoa,Roma,0,2,A,1,19,1,4,4.75,3.9,1.7,2021-22,Serie A,I1
22/11/2021,Verona,Empoli,2,1,H,22,9,5,4,1.7,4.0,4.5,2021-22,Serie A,I1
22/11/2021,Torino,Udinese,2,1,H,14,18,4,7,2.05,3.4,3.7,2021-22,Serie A,I1
26/11/2021,Cagliari,Salernitana,1,1,D,19,8,3,2,1.83,3.6,4.33,2021-22,Serie A,I1
27/11/2021,Empoli,Fiorentina,2,1,H,17,16,5,7,3.4,3.4,2.15,2021-22,Serie A,I1
27/11/2021,Sampdoria,Verona,3,1,H,15,14,5,3,2.9,3.5,2.37,2021-22,Serie A,I1
27/11/2021,Juventus,Atalanta,0,1,A,15,7,2,1,2.2,3.5,3.25,2021-22,Serie A,I1
27/11/2021,Venezia,Inter,0,2,A,6,27,1,11,8.0,5.0,1.36,2021-22,Serie A,I1
28/11/2021,Udinese,Genoa,0,0,D,17,8,3,2,1.75,3.6,4.75,2021-22,Serie A,I1
28/11/2021,Milan,Sassuolo,1,3,A,15,15,2,5,1.53,4.5,5.5,2021-22,Serie A,I1
28/11/2021,Spezia,Bologna,0,1,A,13,17,5,5,3.0,3.5,2.3,2021-22,Serie A,I1
28/11/2021,Roma,Torino,1,0,H,10,17,2,3,1.72,4.0,4.5,2021-22,Serie A,I1
28/11/2021,Napoli,Lazio,4,0,H,18,6,8,2,1.8,3.8,4.33,2021-22,Serie A,I1
30/11/2021,Atalanta,Venezia,4,0,H,19,8,6,4,1.22,6.0,12.0,2021-22,Serie A,I1
30/11/2021,Fiorentina,Sampdoria,3,1,H,17,11,7,4,1.7,3.8,5.0,2021-22,Serie A,I1
30/11/2021,Salernitana,Juventus,0,2,A,4,18,0,7,9.5,5.5,1.3,2021-22,Serie A,I1
30/11/2021,Verona,Cagliari,0,0,D,15,12,6,4,1.61,4.0,5.25,2021-22,Serie A,I1
01/12/2021,Bologna,Roma,1,0,H,6,13,3,5,3.1,3.6,2.2,2021-22,Serie A,I1
01/12/2021,Inter,Spezia,2,0,H,31,7,11,4,1.18,7.5,13.0,2021-22,Serie A,I1
01/12/2021,Genoa,Milan,0,3,A,10,18,3,5,5.0,4.0,1.66,2021-22,Serie A,I1
01/12/2021,Sassuolo,Napoli,2,2,D,9,9,7,4,4.0,3.9,1.8,2021-22,Serie A,I1
02/12/2021,Torino,Empoli,2,2,D,10,16,3,5,1.72,3.8,4.75,2021-22,Serie A,I1
02/12/2021,Lazio,Udinese,4,4,D,13,12,5,5,1.66,3.8,5.25,2021-22,Serie A,I1
04/12/2021,Milan,Salernitana,2,0,H,22,7,8,2,1.18,7.0,15.0,2021-22,Serie A,I1
04/12/2021,Roma,Inter,0,3,A,9,10,1,4,3.8,3.8,1.9,2021-22,Serie A,I1
04/12/2021,Napoli,Atalanta,2,3,A,15,21,4,7,2.45,3.5,2.8,2021-22,Serie A,I1
05/12/2021,Bologna,Fiorentina,2,3,A,8,6,3,3,2.87,3.3,2.5,2021-22,Serie A,I1
05/12/2021,Spezia,Sassuolo,2,2,D,9,20,4,5,3.3,3.75,2.05,2021-22,Serie A,I1
05/12/2021,Venezia,Verona,3,4,A,9,16,5,6,3.6,3.5,2.0,2021-22,Serie A,I1
05/12/2021,Sampdoria,Lazio,1,3,A,18,6,5,5,3.5,3.6,2.05,2021-22,Serie A,I1
05/12/2021,Juventus,Genoa,2,0,H,27,0,12,0,1.25,6.0,12.0,2021-22,Serie A,I1
06/12/2021,Empoli,Udinese,3,1,H,22,19,9,8,2.6,3.25,2.8,2021-22,Serie A,I1
