Date,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Result,HomeShots,AwayShots,HomeShotsTarget,AwayShotsTarget,OddsHome,OddsDraw,OddsAway,Season,League,LeagueCode
24/09/2023,Ath Madrid,Real Madrid,3,1,H,10,20,4,5,2.7,3.4,2.55,2023-24,La Liga,SP1
26/09/2023,Sevilla,Almeria,5,1,H,18,10,9,1,1.67,3.8,5.0,2023-24,La Liga,SP1
26/09/2023,Mallorca,Barcelona,2,2,D,10,10,5,4,7.5,4.2,1.5,2023-24,La Liga,SP1
27/09/2023,Ath Bilbao,Getafe,2,2,D,9,13,4,5,1.62,3.6,6.5,2023-24,La Liga,SP1
27/09/2023,Real Madrid,Las Palmas,2,0,H,21,16,9,2,1.2,7.0,11.0,2023-24,La Liga,SP1
27/09/2023,Villarreal,Girona,1,2,A,14,17,3,5,2.25,3.5,3.1,2023-24,La Liga,SP1
27/09/2023,Cadiz,Vallecano,0,0,D,9,9,2,4,2.5,3.2,2.88,2023-24,La Liga,SP1
27/09/2023,Valencia,Sociedad,0,1,A,9,2,2,1,2.63,3.1,2.8,2023-24,La Liga,SP1
28/09/2023,Celta,Alaves,1,1,D,8,21,0,11,1.7,3.6,5.25,2023-24,La Liga,SP1
28/09/2023,Granada,Betis,1,1,D,19,13,7,3,3.0,3.3,2.38,2023-24,La Liga,SP1
28/09/2023,Osasuna,Ath Madrid,0,2,A,13,4,2,3,3.4,3.4,2.15,2023-24,La Liga,SP1
29/09/2023,Barcelona,Sevilla,1,0,H,18,12,5,3,1.36,5.25,8.0,2023-24,La Liga,SP1
30/09/2023,Getafe,Villarreal,0,0,D,22,3,9,0,2.9,3.1,2.6,2023-24,La Liga,SP1
30/09/2023,Vallecano,Mallorca,2,2,D,19,9,5,4,2.1,3.1,4.0,2023-24,La Liga,SP1
30/09/2023,Girona,Real Madrid,0,3,A,13,14,3,7,3.5,4.0,1.95,2023-24,La Liga,SP1
30/09/2023,Sociedad,Ath Bilbao,3,0,H,8,18,5,3,2.2,3.2,3.5,2023-24,La Liga,SP1
01/10/2023,Almeria,Granada,3,3,D,17,19,5,4,1.95,3.6,3.75,2023-24,La Liga,SP1
01/10/2023,Alaves,Osasuna,0,2,A,17,10,3,3,2.75,3.0,2.8,2023-24,La Liga,SP1
01/10/2023,Ath Madrid,Cadiz,3,2,H,18,8,9,4,1.33,5.0,10.0,2023-24,La Liga,SP1
01/10/2023,Betis,Valencia,3,0,H,15,9,7,2,2.3,3.25,3.3,2023-24,La Liga,SP1
02/10/2023,Las Palmas,Celta,2,1,H,16,11,5,3,2.5,3.2,3.0,2023-24,La Liga,SP1
06/10/2023,Ath Bilbao,Almeria,3,0,H,23,4,9,1,1.36,5.0,8.0,2023-24,La Liga,SP1
07/10/2023,Cadiz,Girona,0,1,A,8,20,2,5,3.25,3.4,2.25,2023-24,La Liga,SP1
07/10/2023,Real Madrid,Osasuna,4,0,H,19,7,9,1,1.29,6.0,9.5,2023-24,La Liga,SP1
07/10/2023,Mallorca,Valencia,1,1,D,9,11,5,3,2.5,3.0,3.2,2023-24,La Liga,SP1
07/10/2023,Sevilla,Vallecano,2,2,D,22,7,6,4,1.85,3.6,4.2,2023-24,La Liga,SP1
08/10/2023,Villarreal,Las Palmas,1,2,A,9,8,4,5,1.6,4.0,5.75,2023-24,La Liga,SP1
08/10/2023,Ath Madrid,Sociedad,2,1,H,14,13,5,4,1.83,3.4,4.5,2023-24,La Liga,SP1
08/10/2023,Alaves,Betis,1,1,D,15,6,5,2,2.8,3.25,2.6,2023-24,La Liga,SP1
08/10/2023,Celta,Getafe,2,2,D,26,3,11,2,2.05,3.1,4.2,2023-24,La Liga,SP1
08/10/2023,Granada,Barcelona,2,2,D,7,22,2,10,6.5,5.25,1.4,2023-24,La Liga,SP1
20/10/2023,Osasuna,Granada,2,0,H,12,13,6,3,1.73,3.8,4.75,2023-24,La Liga,SP1
21/10/2023,Sociedad,Mallorca,1,0,H,14,18,6,7,1.55,3.8,7.0,2023-24,La Liga,SP1
21/10/2023,Getafe,Betis,1,1,D,14,13,4,3,2.5,3.0,3.1,2023-24,La Liga,SP1
21/10/2023,Sevilla,Real Madrid,1,1,D,17,14,7,5,4.2,3.6,1.85,2023-24,La Liga,SP1
21/10/2023,Celta,Ath Madrid,0,3,A,16,12,3,7,3.5,3.5,2.1,2023-24,La Liga,SP1
22/10/2023,Las Palmas,Vallecano,0,1,A,12,12,6,4,2.63,3.1,2.8,2023-24,La Liga,SP1
22/10/2023,Girona,Almeria,5,2,H,19,9,8,5,1.45,4.5,7.0,2023-24,La Liga,SP1
22/10/2023,Villarreal,Alaves,1,1,D,12,16,3,7,1.7,3.75,5.0,2023-24,La Liga,SP1
22/10/2023,Barcelona,Ath Bilbao,1,0,H,12,10,7,3,1.62,4.0,5.5,2023-24,La Liga,SP1
23/10/2023,Valencia,Cadiz,2,0,H,12,5,4,4,1.75,3.6,5.0,2023-24,La Liga,SP1
27/10/2023,Girona,Celta,1,0,H,12,4,2,2,1.7,4.2,4.5,2023-24,La Liga,SP1
28/10/2023,Almeria,Las Palmas,1,2,A,10,10,4,3,2.25,3.5,3.1,2023-24,La Liga,SP1
28/10/2023,Barcelona,Real Madrid,1,2,A,15,13,3,4,2.55,3.6,2.6,2023-24,La Liga,SP1
28/10/2023,Mallorca,Getafe,0,0,D,15,8,4,0,2.25,3.0,3.5,2023-24,La Liga,SP1
28/10/2023,Cadiz,Sevilla,2,2,D,10,20,5,10,3.3,3.25,2.25,2023-24,La Liga,SP1
29/10/2023,Betis,Osasuna,2,1,H,9,7,2,1,2.05,3.5,3.6,2023-24,La Liga,SP1
29/10/2023,Vallecano,Sociedad,2,2,D,16,15,7,3,3.1,3.2,2.38,2023-24,La Liga,SP1
29/10/2023,Ath Bilbao,Valencia,2,2,D,12,11,7,5,1.62,3.8,5.75,2023-24,La Liga,SP1
29/10/2023,Ath Madrid,Alaves,2,1,H,11,8,7,1,1.4,4.75,8.5,2023-24,La Liga,SP1
30/10/2023,Granada,Villarreal,2,3,A,18,6,8,5,3.1,3.5,2.25,2023-24,La Liga,SP1
03/11/2023,Las Palmas,Ath Madrid,2,1,H,9,13,3,5,5.75,3.6,1.65,2023-24,La Liga,SP1
04/11/2023,Osasuna,Girona,2,4,A,15,11,3,4,2.9,3.4,2.4,2023-24,La Liga,SP1
04/11/2023,Betis,Mallorca,2,0,H,22,8,3,1,1.91,3.3,4.5,2023-24,La Liga,SP1
04/11/2023,Celta,Sevilla,1,1,D,15,13,3,5,2.6,3.4,2.7,2023-24,La Liga,SP1
04/11/2023,Sociedad,Barcelona,0,1,A,13,12,6,4,3.1,3.5,2.25,2023-24,La Liga,SP1
05/11/2023,Alaves,Almeria,1,0,H,23,9,3,3,1.75,3.75,4.75,2023-24,La Liga,SP1
05/11/2023,Valencia,Granada,1,0,H,11,6,2,1,1.65,4.0,5.0,2023-24,La Liga,SP1
05/11/2023,Villarreal,Ath Bilbao,2,3,A,17,17,6,7,2.8,3.6,2.4,2023-24,La Liga,SP1
05/11/2023,Real Madrid,Vallecano,0,0,D,22,4,5,0,1.29,5.5,12.0,2023-24,La Liga,SP1
06/11/2023,Getafe,Cadiz,1,0,H,13,6,3,2,1.91,3.1,4.75,2023-24,La Liga,SP1
10/11/2023,Ath Bilbao,Celta,4,3,H,21,13,12,5,1.67,3.8,5.0,2023-24,La Liga,SP1
11/11/2023,Vallecano,Girona,1,2,A,22,19,9,7,2.88,3.5,2.4,2023-24,La Liga,SP1
11/11/2023,Almeria,Sociedad,1,3,A,7,18,2,6,4.75,3.8,1.73,2023-24,La Liga,SP1
11/11/2023,Granada,Getafe,1,1,D,12,10,6,6,2.5,3.1,3.0,2023-24,La Liga,SP1
11/11/2023,Osasuna,Las Palmas,1,1,D,11,6,3,1,1.95,3.4,4.0,2023-24,La Liga,SP1
11/11/2023,Real Madrid,Valencia,5,1,H,16,10,7,4,1.33,5.5,8.5,2023-24,La Liga,SP1
12/11/2023,Barcelona,Alaves,2,1,H,11,8,6,1,1.25,6.0,11.0,2023-24,La Liga,SP1
12/11/2023,Sevilla,Betis,1,1,D,13,14,4,6,2.05,3.5,3.6,2023-24,La Liga,SP1
12/11/2023,Ath Madrid,Villarreal,3,1,H,25,11,10,7,1.36,5.5,7.5,2023-24,La Liga,SP1
24/11/2023,Alaves,Granada,3,1,H,8,11,5,4,1.7,3.6,5.0,2023-24,La Liga,SP1
25/11/2023,Vallecano,Barcelona,1,1,D,10,15,4,4,5.25,4.0,1.65,2023-24,La Liga,SP1
25/11/2023,Valencia,Celta,0,0,D,8,13,0,1,2.2,3.25,3.5,2023-24,La Liga,SP1
25/11/2023,Getafe,Almeria,2,1,H,18,13,5,4,1.65,3.75,5.5,2023-24,La Liga,SP1
25/11/2023,Ath Madrid,Mallorca,1,0,H,20,8,3,1,1.33,5.0,9.5,2023-24,La Liga,SP1
26/11/2023,Villarreal,Osasuna,3,1,H,10,15,3,7,2.15,3.5,3.3,2023-24,La Liga,SP1
26/11/2023,Sociedad,Sevilla,2,1,H,11,8,8,2,1.75,3.6,4.75,2023-24,La Liga,SP1
26/11/2023,Cadiz,Real Madrid,0,3,A,13,14,4,5,6.0,4.5,1.5,2023-24,La Liga,SP1
26/11/2023,Betis,Las Palmas,1,0,H,12,15,6,4,1.7,3.75,5.25,2023-24,La Liga,SP1
27/11/2023,Girona,Ath Bilbao,1,1,D,12,13,2,6,2.25,3.5,3.1,2023-24,La Liga,SP1
29/11/2023,Mallorca,Cadiz,1,1,D,16,6,3,3,1.95,3.2,4.33,2023-24,La Liga,SP1
01/12/2023,Las Palmas,Getafe,2,0,H,11,12,6,4,2.38,2.9,3.4,2023-24,La Liga,SP1
02/12/2023,Girona,Valencia,2,1,H,9,9,5,3,1.7,4.0,4.75,2023-24,La Liga,SP1
02/12/2023,Ath Bilbao,Vallecano,4,0,H,9,11,4,3,1.57,4.2,5.75,2023-24,La Liga,SP1
02/12/2023,Real Madrid,Granada,2,0,H,11,1,4,0,1.17,8.0,15.0,2023-24,La Liga,SP1
02/12/2023,Osasuna,Sociedad,1,1,D,9,17,3,5,3.4,3.25,2.2,2023-24,La Liga,SP1
03/12/2023,Mallorca,Alaves,0,0,D,7,7,3,4,2.45,3.0,3.25,2023-24,La Liga,SP1
03/12/2023,Almeria,Betis,0,0,D,20,6,8,2,3.2,3.6,2.2,2023-24,La Liga,SP1
03/12/2023,Sevilla,Villarreal,1,1,D,18,5,4,4,2.0,3.6,3.6,2023-24,La Liga,SP1
03/12/2023,Barcelona,Ath Madrid,1,0,H,13,9,2,4,2.0,3.75,3.5,2023-24,La Liga,SP1
04/12/2023,Celta,Cadiz,1,1,D,26,2,7,1,1.57,3.8,6.5,2023-24,La Liga,SP1
08/12/2023,Getafe,Valencia,1,0,H,8,3,6,0,2.6,2.9,3.1,2023-24,La Liga,SP1
09/12/2023,Alaves,Las Palmas,0,1,A,19,9,5,2,2.1,3.0,4.2,2023-24,La Liga,SP1
09/12/2023,Betis,Real Madrid,1,1,D,14,12,6,2,4.2,3.8,1.8,2023-24,La Liga,SP1
09/12/2023,Villarreal,Sociedad,0,3,A,20,16,4,5,3.4,3.4,2.1,2023-24,La Liga,SP1
09/12/2023,Mallorca,Sevilla,1,0,H,6,19,3,5,2.75,3.1,2.75,2023-24,La Liga,SP1
10/12/2023,Ath Madrid,Almeria,2,1,H,13,19,4,5,1.22,6.5,12.0,2023-24,La Liga,SP1
10/12/2023,Cadiz,Osasuna,1,1,D,12,13,5,5,2.9,3.1,2.55,2023-24,La Liga,SP1
10/12/2023,Barcelona,Girona,2,4,A,31,15,11,7,1.53,5.0,5.5,2023-24,La Liga,SP1
11/12/2023,Granada,Ath Bilbao,1,1,D,7,19,4,4,5.0,4.0,1.67,2023-24,La Liga,SP1
11/12/2023,Vallecano,Celta,0,0,D,17,4,4,2,2.45,3.1,3.1,2023-24,La Liga,SP1
15/12/2023,Osasuna,Vallecano,1,0,H,10,9,4,3,2.2,3.2,3.5,2023-24,La Liga,SP1
16/12/2023,Celta,Granada,1,0,H,11,7,4,2,1.67,4.0,5.0,2023-24,La Liga,SP1
16/12/2023,Ath Bilbao,Ath Madrid,2,0,H,16,7,7,3,2.45,3.3,2.9,2023-24,La Liga,SP1
16/12/2023,Sevilla,Getafe,0,3,A,12,14,4,7,1.95,3.4,4.2,2023-24,La Liga,SP1
16/12/2023,Valencia,Barcelona,1,1,D,11,16,4,8,5.0,3.8,1.67,2023-24,La Liga,SP1
17/12/2023,Almeria,Mallorca,0,0,D,7,20,1,2,2.7,3.2,2.7,2023-24,La Liga,SP1
17/12/2023,Sociedad,Betis,0,0,D,12,12,4,3,1.7,4.0,5.0,2023-24,La Liga,SP1
17/12/2023,Las Palmas,Cadiz,1,1,D,7,13,2,5,1.91,3.3,4.33,2023-24,La Liga,SP1
17/12/2023,Real Madrid,Villarreal,4,1,H,22,3,9,1,1.29,6.0,9.0,2023-24,La Liga,SP1
18/12/2023,Girona,Alaves,3,0,H,9,12,4,2,1.53,4.0,6.5,2023-24,La Liga,SP1
19/12/2023,Vallecano,Valencia,0,1,A,7,8,1,3,2.2,3.2,3.5,2023-24,La Liga,SP1
19/12/2023,Ath Madrid,Getafe,3,3,D,8,29,4,9,1.45,4.33,7.5,2023-24,La Liga,SP1
19/12/2023,Granada,Sevilla,0,3,A,12,12,3,5,2.8,3.4,2.5,2023-24,La Liga,SP1
20/12/2023,Barcelona,Almeria,3,2,H,30,10,11,5,1.14,8.5,15.0,2023-24,La Liga,SP1
20/12/2023,Ath Bilbao,Las Palmas,1,0,H,19,5,10,1,1.36,5.0,7.0,2023-24,La Liga,SP1
20/12/2023,Villarreal,Celta,3,2,H,12,15,8,5,2.4,3.6,2.88,2023-24,La Liga,SP1
21/12/2023,Betis,Girona,1,1,D,21,12,4,4,2.8,3.5,2.38,2023-24,La Liga,SP1
21/12/2023,Cadiz,Sociedad,0,0,D,10,8,2,1,4.75,3.1,1.75,2023-24,La Liga,SP1
21/12/2023,Alaves,Real Madrid,0,1,A,8,9,2,4,5.75,4.0,1.53,2023-24,La Liga,SP1
21/12/2023,Mallorca,Osasuna,3,2,H,15,12,8,7,2.3,2.9,3.3,2023-24,La Liga,SP1
23/12/2023,Ath Madrid,Sevilla,1,0,H,12,8,4,2,1.53,4.33,5.75,2023-24,La Liga,SP1
02/01/2024,Getafe,Vallecano,0,2,A,5,12,0,8,2.38,3.0,3.3,2023-24,La Liga,SP1
02/01/2024,Sociedad,Alaves,1,1,D,16,7,6,2,1.6,3.75,6.5,2023-24,La Liga,SP1
02/01/2024,Valencia,Villarreal,3,1,H,11,8,8,4,2.05,3.5,3.6,2023-24,La Liga,SP1
03/01/2024,Granada,Cadiz,2,0,H,15,15,8,2,2.25,3.1,3.5,2023-24,La Liga,SP1
03/01/2024,Celta,Betis,2,1,H,19,14,6,3,2.4,3.3,3.0,2023-24,La Liga,SP1
03/01/2024,Real Madrid,Mallorca,1,0,H,17,7,5,0,1.2,6.5,15.0,2023-24,La Liga,SP1
03/01/2024,Girona,Ath Madrid,4,3,H,17,18,9,12,2.55,3.6,2.63,2023-24,La Liga,SP1
04/01/2024,Osasuna,Almeria,1,0,H,14,4,2,0,1.7,4.0,4.75,2023-24,La Liga,SP1
04/01/2024,Sevilla,Ath Bilbao,0,2,A,11,15,2,6,3.0,3.3,2.38,2023-24,La Liga,SP1
04/01/2024,Las Palmas,Barcelona,1,2,A,12,15,3,5,5.5,4.33,1.57,2023-24,La Liga,SP1
12/01/2024,Sevilla,Alaves,2,3,A,19,16,4,8,1.91,3.4,4.2,2023-24,La Liga,SP1
13/01/2024,Las Palmas,Villarreal,3,0,H,8,17,3,3,2.5,3.3,2.8,2023-24,La Liga,SP1
13/01/2024,Mallorca,Celta,1,1,D,17,6,6,2,2.5,3.1,3.0,2023-24,La Liga,SP1
13/01/2024,Ath Bilbao,Sociedad,2,1,H,10,9,3,1,2.0,3.4,3.8,2023-24,La Liga,SP1
13/01/2024,Betis,Granada,1,0,H,25,6,6,2,1.62,4.2,4.75,2023-24,La Liga,SP1
14/01/2024,Almeria,Girona,0,0,D,20,5,3,1,4.5,4.0,1.7,2023-24,La Liga,SP1
14/01/2024,Cadiz,Valencia,1,4,A,10,9,2,5,2.88,3.0,2.7,2023-24,La Liga,SP1
19/01/2024,Alaves,Cadiz,1,0,H,13,9,3,1,1.7,3.5,5.75,2023-24,La Liga,SP1
20/01/2024,Vallecano,Las Palmas,0,2,A,16,10,3,5,1.85,3.3,4.5,2023-24,La Liga,SP1
20/01/2024,Villarreal,Mallorca,1,1,D,18,8,5,2,2.05,3.5,3.6,2023-24,La Liga,SP1
20/01/2024,Valencia,Ath Bilbao,1,0,H,6,6,1,3,3.3,3.3,2.25,2023-24,La Liga,SP1
20/01/2024,Celta,Sociedad,0,1,A,6,6,2,2,3.25,3.0,2.4,2023-24,La Liga,SP1
21/01/2024,Osasuna,Getafe,3,2,H,13,10,7,7,2.15,3.0,4.0,2023-24,La Liga,SP1
21/01/2024,Real Madrid,Almeria,3,2,H,18,10,6,2,1.13,10.0,17.0,2023-24,La Liga,SP1
21/01/2024,Betis,Barcelona,2,4,A,14,11,5,4,4.33,3.8,1.8,2023-24,La Liga,SP1
21/01/2024,Girona,Sevilla,5,1,H,12,9,8,3,1.73,4.0,4.5,2023-24,La Liga,SP1
22/01/2024,Granada,Ath Madrid,0,1,A,17,10,2,5,4.75,3.8,1.7,2023-24,La Liga,SP1
26/01/2024,Almeria,Alaves,0,3,A,19,11,7,3,2.6,3.2,2.8,2023-24,La Liga,SP1
27/01/2024,Sociedad,Vallecano,0,0,D,6,5,3,0,1.67,3.75,5.5,2023-24,La Liga,SP1
27/01/2024,Las Palmas,Real Madrid,1,2,A,7,13,2,5,6.5,4.75,1.45,2023-24,La Liga,SP1
27/01/2024,Barcelona,Villarreal,3,5,A,22,9,10,6,1.36,5.5,8.0,2023-24,La Liga,SP1
27/01/2024,Mallorca,Betis,0,1,A,14,8,1,2,2.3,3.2,3.2,2023-24,La Liga,SP1
28/01/2024,Celta,Girona,0,1,A,10,15,5,6,2.8,3.4,2.5,2023-24,La Liga,SP1
28/01/2024,Cadiz,Ath Bilbao,0,0,D,9,8,2,0,5.5,3.4,1.73,2023-24,La Liga,SP1
28/01/2024,Sevilla,Osasuna,1,1,D,10,11,5,4,2.0,3.4,3.75,2023-24,La Liga,SP1
28/01/2024,Ath Madrid,Valencia,2,0,H,12,10,8,3,1.45,4.33,7.0,2023-24,La Liga,SP1
29/01/2024,Getafe,Granada,2,0,H,7,16,4,3,1.8,3.4,4.75,2023-24,La Liga,SP1
31/01/2024,Barcelona,Osasuna,1,0,H,16,9,4,1,1.33,5.0,10.0,2023-24,La Liga,SP1
31/01/2024,Ath Madrid,Vallecano,2,1,H,8,10,3,2,1.5,4.2,6.5,2023-24,La Liga,SP1
01/02/2024,Getafe,Real Madrid,0,2,A,10,16,2,9,6.0,4.2,1.55,2023-24,La Liga,SP1
02/02/2024,Ath Bilbao,Mallorca,4,0,H,13,6,6,2,1.53,3.9,7.0,2023-24,La Liga,SP1
03/02/2024,Valencia,Almeria,2,1,H,7,15,2,5,1.65,3.75,5.5,2023-24,La Liga,SP1
03/02/2024,Granada,Las Palmas,1,1,D,3,16,1,6,2.3,3.2,3.3,2023-24,La Liga,SP1
03/02/2024,Alaves,Barcelona,1,3,A,13,8,2,5,4.33,3.6,1.85,2023-24,La Liga,SP1
03/02/2024,Girona,Sociedad,0,0,D,11,11,3,2,2.1,3.4,3.5,2023-24,La Liga,SP1
04/02/2024,Villarreal,Cadiz,0,0,D,19,8,4,2,1.62,4.0,5.5,2023-24,La Liga,SP1
04/02/2024,Osasuna,Celta,0,3,A,18,6,1,5,2.38,3.1,3.3,2023-24,La Liga,SP1
04/02/2024,Betis,Getafe,1,1,D,9,11,3,2,1.91,3.4,4.2,2023-24,La Liga,SP1
04/02/2024,Real Madrid,Ath Madrid,1,1,D,17,10,4,5,1.73,4.0,4.5,2023-24,La Liga,SP1
05/02/2024,Vallecano,Sevilla,1,2,A,22,10,5,6,2.15,3.3,3.5,2023-24,La Liga,SP1
09/02/2024,Cadiz,Betis,0,2,A,14,13,5,5,3.0,3.0,2.6,2023-24,La Liga,SP1
10/02/2024,Alaves,Villarreal,1,1,D,17,12,4,4,2.2,3.4,3.3,2023-24,La Liga,SP1
10/02/2024,Sociedad,Osasuna,0,1,A,21,9,3,2,1.85,3.2,5.0,2023-24,La Liga,SP1
10/02/2024,Real Madrid,Girona,4,0,H,16,5,6,0,1.45,5.0,6.0,2023-24,La Liga,SP1
10/02/2024,Las Palmas,Valencia,2,0,H,8,7,3,1,2.75,3.0,2.9,2023-24,La Liga,SP1
11/02/2024,Getafe,Celta,3,2,H,11,9,4,4,2.2,3.1,3.6,2023-24,La Liga,SP1
11/02/2024,Mallorca,Vallecano,2,1,H,8,11,5,4,2.3,3.0,3.4,2023-24,La Liga,SP1
11/02/2024,Sevilla,Ath Madrid,1,0,H,10,16,6,5,3.5,3.5,2.05,2023-24,La Liga,SP1
11/02/2024,Barcelona,Granada,3,3,D,11,11,6,5,1.22,7.5,10.0,2023-24,La Liga,SP1
12/02/2024,Almeria,Ath Bilbao,0,0,D,10,12,4,4,4.33,4.0,1.73,2023-24,La Liga,SP1
16/02/2024,Villarreal,Getafe,1,1,D,20,11,7,2,1.95,3.5,3.8,2023-24,La Liga,SP1
17/02/2024,Ath Madrid,Las Palmas,5,0,H,13,11,7,2,1.5,4.75,6.5,2023-24,La Liga,SP1
17/02/2024,Osasuna,Cadiz,2,0,H,11,5,4,1,1.75,3.3,5.5,2023-24,La Liga,SP1
17/02/2024,Celta,Barcelona,1,2,A,13,14,4,4,3.8,3.8,1.85,2023-24,La Liga,SP1
17/02/2024,Valencia,Sevilla,0,0,D,14,1,4,1,2.25,3.3,3.3,2023-24,La Liga,SP1
18/02/2024,Vallecano,Real Madrid,1,1,D,8,11,3,4,6.0,3.75,1.62,2023-24,La Liga,SP1
18/02/2024,Granada,Almeria,1,1,D,19,13,7,3,2.1,3.5,3.4,2023-24,La Liga,SP1
18/02/2024,Mallorca,Sociedad,1,2,A,4,19,1,5,3.4,2.8,2.5,2023-24,La Liga,SP1
18/02/2024,Betis,Alaves,0,0,D,13,13,2,4,2.1,3.3,3.75,2023-24,La Liga,SP1
19/02/2024,Ath Bilbao,Girona,3,2,H,14,12,7,6,1.91,3.6,4.0,2023-24,La Liga,SP1
23/02/2024,Sociedad,Villarreal,1,3,A,21,6,8,4,1.73,3.6,5.0,2023-24,La Liga,SP1
24/02/2024,Barcelona,Getafe,4,0,H,17,10,9,4,1.4,5.0,7.0,2023-24,La Liga,SP1
24/02/2024,Alaves,Mallorca,1,1,D,9,15,1,8,1.91,3.0,5.0,2023-24,La Liga,SP1
24/02/2024,Almeria,Ath Madrid,2,2,D,9,18,4,9,4.75,4.0,1.7,2023-24,La Liga,SP1
25/02/2024,Cadiz,Celta,2,2,D,19,7,6,3,3.1,3.0,2.5,2023-24,La Liga,SP1
25/02/2024,Betis,Ath Bilbao,3,1,H,13,3,5,1,3.6,3.1,2.2,2023-24,La Liga,SP1
25/02/2024,Las Palmas,Osasuna,1,1,D,9,6,3,2,2.38,2.9,3.5,2023-24,La Liga,SP1
25/02/2024,Real Madrid,Sevilla,1,0,H,16,4,6,1,1.29,6.0,9.0,2023-24,La Liga,SP1
26/02/2024,Girona,Vallecano,3,0,H,14,7,8,1,1.65,4.2,4.75,2023-24,La Liga,SP1
01/03/2024,Celta,Almeria,1,0,H,15,3,6,0,1.85,3.6,4.2,2023-24,La Liga,SP1
02/03/2024,Sevilla,Sociedad,3,2,H,12,13,5,4,2.6,3.0,3.0,2023-24,La Liga,SP1
02/03/2024,Vallecano,Cadiz,1,1,D,9,16,5,5,1.8,3.3,5.25,2023-24,La Liga,SP1
02/03/2024,Getafe,Las Palmas,3,3,D,16,14,5,5,2.0,3.1,4.33,2023-24,La Liga,SP1
02/03/2024,Valencia,Real Madrid,2,2,D,12,10,5,5,5.25,3.8,1.67,2023-24,La Liga,SP1
03/03/2024,Villarreal,Granada,5,1,H,16,9,10,3,1.65,4.0,5.0,2023-24,La Liga,SP1
03/03/2024,Ath Madrid,Betis,2,1,H,17,12,12,6,1.57,4.2,5.75,2023-24,La Liga,SP1
03/03/2024,Mallorca,Girona,1,0,H,16,15,2,4,3.25,3.2,2.3,2023-24,La Liga,SP1
03/03/2024,Ath Bilbao,Barcelona,0,0,D,8,8,2,2,2.88,3.5,2.4,2023-24,La Liga,SP1
04/03/2024,Osasuna,Alaves,1,0,H,15,10,4,4,2.38,3.1,3.25,2023-24,La Liga,SP1
08/03/2024,Barcelona,Mallorca,1,0,H,20,9,6,3,1.44,4.75,6.5,2023-24,La Liga,SP1
09/03/2024,Valencia,Getafe,1,0,H,10,15,3,5,2.0,3.2,4.2,2023-24,La Liga,SP1
09/03/2024,Cadiz,Ath Madrid,2,0,H,7,8,3,4,4.75,3.6,1.73,2023-24,La Liga,SP1
09/03/2024,Granada,Sociedad,2,3,A,13,11,6,8,4.5,3.3,1.85,2023-24,La Liga,SP1
09/03/2024,Girona,Osasuna,2,0,H,11,7,6,1,1.62,4.2,5.25,2023-24,La Liga,SP1
10/03/2024,Alaves,Vallecano,1,0,H,12,9,4,3,2.15,3.1,3.75,2023-24,La Liga,SP1
10/03/2024,Las Palmas,Ath Bilbao,0,2,A,14,7,2,2,4.0,3.3,2.0,2023-24,La Liga,SP1
10/03/2024,Real Madrid,Celta,4,0,H,24,11,13,1,1.3,6.0,8.0,2023-24,La Liga,SP1
10/03/2024,Betis,Villarreal,2,3,A,13,6,4,4,2.05,3.5,3.4,2023-24,La Liga,SP1
11/03/2024,Almeria,Sevilla,2,2,D,14,19,4,6,3.1,3.3,2.38,2023-24,La Liga,SP1
15/03/2024,Sociedad,Cadiz,2,0,H,14,13,6,2,1.5,4.0,8.5,2023-24,La Liga,SP1
16/03/2024,Mallorca,Granada,1,0,H,18,8,8,3,1.83,3.3,5.0,2023-24,La Liga,SP1
16/03/2024,Osasuna,Real Madrid,2,4,A,9,17,4,9,5.75,4.2,1.55,2023-24,La Liga,SP1
16/03/2024,Getafe,Girona,1,0,H,11,13,3,3,3.1,3.5,2.25,2023-24,La Liga,SP1
16/03/2024,Ath Bilbao,Alaves,2,0,H,16,7,4,3,1.55,3.75,7.0,2023-24,La Liga,SP1
17/03/2024,Sevilla,Celta,1,2,A,11,18,4,5,2.0,3.4,3.75,2023-24,La Liga,SP1
17/03/2024,Las Palmas,Almeria,0,1,A,21,3,6,2,1.95,3.5,4.0,2023-24,La Liga,SP1
17/03/2024,Villarreal,Valencia,1,0,H,13,14,7,7,2.05,3.5,3.6,2023-24,La Liga,SP1
17/03/2024,Vallecano,Betis,2,0,H,8,11,4,1,2.5,3.25,3.0,2023-24,La Liga,SP1
17/03/2024,Ath Madrid,Barcelona,0,3,A,12,9,3,5,2.38,3.6,2.8,2023-24,La Liga,SP1
29/03/2024,Cadiz,Granada,1,0,H,13,10,5,2,2.0,3.3,4.2,2023-24,La Liga,SP1
30/03/2024,Getafe,Sevilla,0,1,A,18,10,5,3,2.55,3.1,3.0,2023-24,La Liga,SP1
30/03/2024,Almeria,Osasuna,0,3,A,12,6,5,4,2.63,3.2,2.8,2023-24,La Liga,SP1
30/03/2024,Valencia,Mallorca,0,0,D,14,11,5,3,2.05,3.0,4.2,2023-24,La Liga,SP1
30/03/2024,Barcelona,Las Palmas,1,0,H,14,8,2,0,1.25,6.5,10.0,2023-24,La Liga,SP1
31/03/2024,Celta,Vallecano,0,0,D,13,8,0,2,1.95,3.3,4.0,2023-24,La Liga,SP1
