Date,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Result,HomeShots,AwayShots,HomeShotsTarget,AwayShotsTarget,OddsHome,OddsDraw,OddsAway,Season,League,LeagueCode
23/01/2021,Bielefeld,Ein Frankfurt,1,5,A,8.0,15.0,4.0,8.0,4.75,3.8,1.75,2020-21,Bundesliga,D1
23/01/2021,Freiburg,Stuttgart,2,1,H,9.0,27.0,4.0,11.0,2.62,3.75,2.5,2020-21,Bundesliga,D1
23/01/2021,Leverkusen,Wolfsburg,0,1,A,10.0,8.0,4.0,4.0,2.05,3.6,3.5,2020-21,Bundesliga,D1
23/01/2021,Mainz,RB Leipzig,3,2,H,10.0,12.0,4.0,5.0,7.5,5.0,1.36,2020-21,Bundesliga,D1
23/01/2021,Hertha,Werder Bremen,1,4,A,18.0,7.0,10.0,5.0,2.1,3.5,3.6,2020-21,Bundesliga,D1
24/01/2021,Schalke 04,Bayern Munich,0,4,A,14.0,32.0,4.0,14.0,16.0,8.5,1.14,2020-21,Bundesliga,D1
24/01/2021,Hoffenheim,FC Koln,3,0,H,13.0,13.0,4.0,4.0,1.75,3.75,4.5,2020-21,Bundesliga,D1
29/01/2021,Stuttgart,Mainz,2,0,H,9.0,10.0,3.0,2.0,1.61,4.0,5.0,2020-21,Bundesliga,D1
30/01/2021,Bayern Munich,Hoffenheim,4,1,H,15.0,15.0,9.0,5.0,1.2,8.0,11.0,2020-21,Bundesliga,D1
30/01/2021,Dortmund,Augsburg,3,1,H,14.0,5.0,5.0,1.0,1.25,6.5,9.0,2020-21,Bundesliga,D1
30/01/2021,Ein Frankfurt,Hertha,3,1,H,17.0,11.0,8.0,4.0,1.75,3.8,4.5,2020-21,Bundesliga,D1
30/01/2021,Union Berlin,M'gladbach,1,1,D,13.0,12.0,3.0,4.0,3.2,3.4,2.25,2020-21,Bundesliga,D1
30/01/2021,Werder Bremen,Schalke 04,1,1,D,15.0,6.0,6.0,1.0,1.9,3.5,4.0,2020-21,Bundesliga,D1
30/01/2021,RB Leipzig,Leverkusen,1,0,H,16.0,8.0,2.0,4.0,1.9,3.6,4.0,2020-21,Bundesliga,D1
31/01/2021,FC Koln,Bielefeld,3,1,H,14.0,9.0,7.0,3.0,2.25,3.4,3.2,2020-21,Bundesliga,D1
31/01/2021,Wolfsburg,Freiburg,3,0,H,12.0,9.0,6.0,2.0,1.85,3.8,4.0,2020-21,Bundesliga,D1
05/02/2021,Hertha,Bayern Munich,0,1,A,11.0,17.0,7.0,7.0,7.0,5.75,1.36,2020-21,Bundesliga,D1
06/02/2021,Augsburg,Wolfsburg,0,2,A,9.0,17.0,1.0,9.0,4.75,3.6,1.75,2020-21,Bundesliga,D1
06/02/2021,Freiburg,Dortmund,2,1,H,6.0,16.0,3.0,5.0,5.25,4.33,1.57,2020-21,Bundesliga,D1
06/02/2021,Leverkusen,Stuttgart,5,2,H,25.0,14.0,11.0,7.0,2.0,3.75,3.5,2020-21,Bundesliga,D1
06/02/2021,Mainz,Union Berlin,1,0,H,9.0,10.0,5.0,3.0,3.3,3.4,2.2,2020-21,Bundesliga,D1
06/02/2021,Schalke 04,RB Leipzig,0,3,A,3.0,24.0,1.0,10.0,9.0,5.75,1.3,2020-21,Bundesliga,D1
06/02/2021,M'gladbach,FC Koln,1,2,A,10.0,7.0,2.0,3.0,1.45,4.5,6.5,2020-21,Bundesliga,D1
07/02/2021,Hoffenheim,Ein Frankfurt,1,3,A,8.0,9.0,2.0,5.0,2.9,3.8,2.25,2020-21,Bundesliga,D1
12/02/2021,RB Leipzig,Augsburg,2,1,H,16.0,4.0,6.0,2.0,1.22,6.5,11.0,2020-21,Bundesliga,D1
13/02/2021,Dortmund,Hoffenheim,2,2,D,6.0,12.0,3.0,6.0,1.45,4.8,6.25,2020-21,Bundesliga,D1
13/02/2021,Leverkusen,Mainz,2,2,D,11.0,19.0,5.0,6.0,1.4,5.0,6.5,2020-21,Bundesliga,D1
13/02/2021,Stuttgart,Hertha,1,1,D,11.0,11.0,3.0,3.0,2.15,3.6,3.1,2020-21,Bundesliga,D1
13/02/2021,Werder Bremen,Freiburg,0,0,D,12.0,8.0,4.0,2.0,2.8,3.3,2.45,2020-21,Bundesliga,D1
13/02/2021,Union Berlin,Schalke 04,0,0,D,19.0,6.0,3.0,1.0,1.75,3.6,5.0,2020-21,Bundesliga,D1
14/02/2021,Ein Frankfurt,FC Koln,2,0,H,17.0,6.0,7.0,1.0,1.45,4.5,7.0,2020-21,Bundesliga,D1
14/02/2021,Wolfsburg,M'gladbach,0,0,D,18.0,12.0,6.0,4.0,2.37,3.5,2.9,2020-21,Bundesliga,D1
15/02/2021,Bayern Munich,Bielefeld,3,3,D,19.0,7.0,11.0,3.0,1.1,9.0,21.0,2020-21,Bundesliga,D1
19/02/2021,Bielefeld,Wolfsburg,0,3,A,7.0,11.0,2.0,6.0,5.5,3.75,1.65,2020-21,Bundesliga,D1
20/02/2021,Ein Frankfurt,Bayern Munich,2,1,H,12.0,22.0,6.0,6.0,4.0,4.33,1.75,2020-21,Bundesliga,D1
20/02/2021,FC Koln,Stuttgart,0,1,A,9.0,9.0,0.0,3.0,3.5,3.6,2.05,2020-21,Bundesliga,D1
20/02/2021,Freiburg,Union Berlin,0,1,A,9.0,15.0,1.0,4.0,2.4,3.2,3.1,2020-21,Bundesliga,D1
20/02/2021,M'gladbach,Mainz,1,2,A,12.0,8.0,3.0,6.0,1.61,4.0,5.25,2020-21,Bundesliga,D1
20/02/2021,Schalke 04,Dortmund,0,4,A,13.0,9.0,2.0,6.0,9.0,5.75,1.3,2020-21,Bundesliga,D1
21/02/2021,Augsburg,Leverkusen,1,1,D,6.0,10.0,3.0,3.0,5.5,4.0,1.61,2020-21,Bundesliga,D1
21/02/2021,Hertha,RB Leipzig,0,3,A,8.0,14.0,4.0,7.0,5.25,3.9,1.65,2020-21,Bundesliga,D1
21/02/2021,Hoffenheim,Werder Bremen,4,0,H,12.0,3.0,6.0,1.0,2.05,3.6,3.5,2020-21,Bundesliga,D1
26/02/2021,Werder Bremen,Ein Frankfurt,2,1,H,9.0,13.0,5.0,4.0,4.33,3.8,1.75,2020-21,Bundesliga,D1
27/02/2021,Bayern Munich,FC Koln,5,1,H,15.0,6.0,7.0,3.0,1.16,7.5,15.0,2020-21,Bundesliga,D1
27/02/2021,Dortmund,Bielefeld,3,0,H,20.0,8.0,9.0,2.0,1.18,7.0,15.0,2020-21,Bundesliga,D1
27/02/2021,Stuttgart,Schalke 04,5,1,H,19.0,11.0,10.0,5.0,1.45,4.5,6.5,2020-21,Bundesliga,D1
27/02/2021,Wolfsburg,Hertha,2,0,H,11.0,7.0,2.0,2.0,1.7,4.0,4.75,2020-21,Bundesliga,D1
27/02/2021,RB Leipzig,M'gladbach,3,2,H,21.0,5.0,11.0,2.0,1.6,4.2,5.25,2020-21,Bundesliga,D1
28/02/2021,Union Berlin,Hoffenheim,1,1,D,4.0,15.0,1.0,4.0,2.37,3.5,2.9,2020-21,Bundesliga,D1
28/02/2021,Mainz,Augsburg,0,1,A,10.0,8.0,5.0,3.0,2.0,3.6,3.6,2020-21,Bundesliga,D1
28/02/2021,Leverkusen,Freiburg,1,2,A,21.0,6.0,5.0,3.0,1.8,3.6,4.5,2020-21,Bundesliga,D1
05/03/2021,Schalke 04,Mainz,0,0,D,2.0,19.0,2.0,2.0,3.6,3.6,2.0,2020-21,Bundesliga,D1
06/03/2021,Ein Frankfurt,Stuttgart,1,1,D,19.0,8.0,8.0,1.0,1.95,3.75,3.75,2020-21,Bundesliga,D1
06/03/2021,Freiburg,RB Leipzig,0,3,A,5.0,13.0,1.0,8.0,5.0,4.0,1.66,2020-21,Bundesliga,D1
06/03/2021,Hertha,Augsburg,2,1,H,17.0,7.0,7.0,4.0,1.9,3.5,4.1,2020-21,Bundesliga,D1
06/03/2021,Hoffenheim,Wolfsburg,2,1,H,9.0,17.0,4.0,5.0,2.9,3.4,2.4,2020-21,Bundesliga,D1
06/03/2021,M'gladbach,Leverkusen,0,1,A,7.0,13.0,3.0,5.0,2.55,3.6,2.6,2020-21,Bundesliga,D1
06/03/2021,Bayern Munich,Dortmund,4,2,H,25.0,4.0,9.0,3.0,1.65,4.5,4.5,2020-21,Bundesliga,D1
07/03/2021,FC Koln,Werder Bremen,1,1,D,16.0,11.0,4.0,5.0,2.9,3.25,2.5,2020-21,Bundesliga,D1
07/03/2021,Bielefeld,Union Berlin,0,0,D,5.0,7.0,3.0,3.0,4.0,3.5,1.9,2020-21,Bundesliga,D1
10/03/2021,Bielefeld,Werder Bremen,0,2,A,22.0,5.0,7.0,2.0,3.3,3.3,2.2,2020-21,Bundesliga,D1
12/03/2021,Augsburg,M'gladbach,3,1,H,10.0,28.0,3.0,7.0,4.0,3.8,1.85,2020-21,Bundesliga,D1
13/03/2021,Mainz,Freiburg,1,0,H,10.0,13.0,7.0,3.0,2.55,3.5,2.62,2020-21,Bundesliga,D1
13/03/2021,Union Berlin,FC Koln,2,1,H,13.0,9.0,8.0,5.0,1.9,3.5,4.2,2020-21,Bundesliga,D1
13/03/2021,Werder Bremen,Bayern Munich,1,3,A,9.0,22.0,4.0,6.0,10.0,6.5,1.25,2020-21,Bundesliga,D1
13/03/2021,Wolfsburg,Schalke 04,5,0,H,16.0,7.0,7.0,2.0,1.33,5.25,9.0,2020-21,Bundesliga,D1
13/03/2021,Dortmund,Hertha,2,0,H,14.0,4.0,4.0,0.0,1.5,4.5,6.0,2020-21,Bundesliga,D1
14/03/2021,Leverkusen,Bielefeld,1,2,A,20.0,10.0,8.0,5.0,1.36,4.75,9.0,2020-21,Bundesliga,D1
14/03/2021,RB Leipzig,Ein Frankfurt,1,1,D,14.0,5.0,8.0,2.0,1.8,3.8,4.2,2020-21,Bundesliga,D1
14/03/2021,Stuttgart,Hoffenheim,2,0,H,7.0,16.0,4.0,5.0,2.45,3.6,2.7,2020-21,Bundesliga,D1
19/03/2021,Bielefeld,RB Leipzig,0,1,A,5.0,20.0,0.0,8.0,9.0,4.75,1.33,2020-21,Bundesliga,D1
20/03/2021,Bayern Munich,Stuttgart,4,0,H,15.0,12.0,7.0,4.0,1.2,7.0,11.0,2020-21,Bundesliga,D1
20/03/2021,Ein Frankfurt,Union Berlin,5,2,H,9.0,24.0,5.0,8.0,1.85,4.0,3.8,2020-21,Bundesliga,D1
20/03/2021,FC Koln,Dortmund,2,2,D,10.0,13.0,2.0,4.0,8.0,4.75,1.4,2020-21,Bundesliga,D1
20/03/2021,Werder Bremen,Wolfsburg,1,2,A,11.0,16.0,4.0,5.0,4.5,3.6,1.8,2020-21,Bundesliga,D1
20/03/2021,Schalke 04,M'gladbach,0,3,A,4.0,21.0,1.0,7.0,7.5,4.5,1.44,2020-21,Bundesliga,D1
21/03/2021,Hoffenheim,Mainz,1,2,A,8.0,16.0,2.0,7.0,1.9,3.75,3.8,2020-21,Bundesliga,D1
21/03/2021,Hertha,Leverkusen,3,0,H,13.0,9.0,10.0,1.0,3.4,3.6,2.05,2020-21,Bundesliga,D1
21/03/2021,Freiburg,Augsburg,2,0,H,10.0,19.0,3.0,8.0,1.95,3.4,4.0,2020-21,Bundesliga,D1
03/04/2021,Augsburg,Hoffenheim,2,1,H,7.0,16.0,2.0,6.0,3.6,3.8,1.9,2020-21,Bundesliga,D1
03/04/2021,Dortmund,Ein Frankfurt,1,2,A,20.0,15.0,7.0,3.0,1.72,4.2,4.2,2020-21,Bundesliga,D1
03/04/2021,Leverkusen,Schalke 04,2,1,H,6.0,4.0,2.0,2.0,1.22,6.5,12.0,2020-21,Bundesliga,D1
03/04/2021,Mainz,Bielefeld,1,1,D,12.0,9.0,5.0,2.0,1.72,3.6,4.75,2020-21,Bundesliga,D1
03/04/2021,Wolfsburg,FC Koln,1,0,H,13.0,10.0,6.0,1.0,1.5,4.33,6.0,2020-21,Bundesliga,D1
03/04/2021,RB Leipzig,Bayern Munich,0,1,A,13.0,9.0,3.0,5.0,2.7,3.8,2.37,2020-21,Bundesliga,D1
03/04/2021,M'gladbach,Freiburg,2,1,H,19.0,7.0,5.0,4.0,1.75,4.0,4.1,2020-21,Bundesliga,D1
04/04/2021,Stuttgart,Werder Bremen,1,0,H,14.0,9.0,3.0,2.0,1.9,3.6,4.0,2020-21,Bundesliga,D1
04/04/2021,Union Berlin,Hertha,1,1,D,11.0,4.0,3.0,1.0,2.4,3.3,2.87,2020-21,Bundesliga,D1
09/04/2021,Bielefeld,Freiburg,1,0,H,14.0,10.0,4.0,2.0,2.87,3.3,2.45,2020-21,Bundesliga,D1
10/04/2021,Bayern Munich,Union Berlin,1,1,D,14.0,6.0,2.0,2.0,1.44,4.75,6.5,2020-21,Bundesliga,D1
10/04/2021,Ein Frankfurt,Wolfsburg,4,3,H,9.0,20.0,5.0,7.0,2.37,3.5,2.9,2020-21,Bundesliga,D1
10/04/2021,Hertha,M'gladbach,2,2,D,24.0,7.0,8.0,4.0,3.2,3.5,2.2,2020-21,Bundesliga,D1
10/04/2021,Werder Bremen,RB Leipzig,1,4,A,11.0,8.0,2.0,4.0,8.0,4.75,1.4,2020-21,Bundesliga,D1
10/04/2021,Stuttgart,Dortmund,2,3,A,13.0,18.0,3.0,7.0,4.0,3.8,1.83,2020-21,Bundesliga,D1
11/04/2021,Schalke 04,Augsburg,1,0,H,7.0,13.0,2.0,4.0,3.2,3.4,2.25,2020-21,Bundesliga,D1
11/04/2021,FC Koln,Mainz,2,3,A,22.0,9.0,4.0,6.0,3.0,3.3,2.4,2020-21,Bundesliga,D1
12/04/2021,Hoffenheim,Leverkusen,0,0,D,2.0,7.0,0.0,5.0,2.87,3.6,2.3,2020-21,Bundesliga,D1
16/04/2021,RB Leipzig,Hoffenheim,0,0,D,14.0,6.0,2.0,0.0,1.36,5.25,7.5,2020-21,Bundesliga,D1
17/04/2021,Augsburg,Bielefeld,0,0,D,9.0,8.0,3.0,1.0,2.45,3.3,2.9,2020-21,Bundesliga,D1
17/04/2021,Freiburg,Schalke 04,4,0,H,13.0,4.0,8.0,2.0,1.65,4.2,4.75,2020-21,Bundesliga,D1
17/04/2021,M'gladbach,Ein Frankfurt,4,0,H,19.0,16.0,4.0,5.0,2.5,3.6,2.6,2020-21,Bundesliga,D1
17/04/2021,Union Berlin,Stuttgart,2,1,H,9.0,9.0,4.0,2.0,2.2,3.5,3.1,2020-21,Bundesliga,D1
17/04/2021,Wolfsburg,Bayern Munich,2,3,A,7.0,14.0,3.0,9.0,3.5,4.0,1.9,2020-21,Bundesliga,D1
17/04/2021,Leverkusen,FC Koln,3,0,H,8.0,14.0,5.0,2.0,1.61,3.9,5.5,2020-21,Bundesliga,D1
18/04/2021,Dortmund,Werder Bremen,4,1,H,19.0,10.0,9.0,3.0,1.36,5.25,7.0,2020-21,Bundesliga,D1
20/04/2021,FC Koln,RB Leipzig,2,1,H,5.0,23.0,3.0,6.0,8.0,4.75,1.4,2020-21,Bundesliga,D1
20/04/2021,Bayern Munich,Leverkusen,2,0,H,26.0,6.0,9.0,3.0,1.4,5.0,7.0,2020-21,Bundesliga,D1
20/04/2021,Bielefeld,Schalke 04,1,0,H,10.0,3.0,5.0,0.0,1.72,3.6,5.25,2020-21,Bundesliga,D1
20/04/2021,Ein Frankfurt,Augsburg,2,0,H,12.0,14.0,4.0,4.0,1.44,4.75,7.0,2020-21,Bundesliga,D1
21/04/2021,Dortmund,Union Berlin,2,0,H,21.0,6.0,11.0,2.0,1.5,4.33,6.5,2020-21,Bundesliga,D1
21/04/2021,Hoffenheim,M'gladbach,3,2,H,19.0,5.0,6.0,3.0,3.1,3.75,2.15,2020-21,Bundesliga,D1
21/04/2021,Stuttgart,Wolfsburg,1,3,A,11.0,13.0,4.0,4.0,3.4,3.8,2.0,2020-21,Bundesliga,D1
21/04/2021,Werder Bremen,Mainz,0,1,A,18.0,13.0,4.0,5.0,3.1,3.25,2.37,2020-21,Bundesliga,D1
23/04/2021,Augsburg,FC Koln,2,3,A,13.0,14.0,5.0,6.0,2.87,3.3,2.45,2020-21,Bundesliga,D1
24/04/2021,Freiburg,Hoffenheim,1,1,D,15.0,16.0,7.0,4.0,2.7,3.5,2.45,2020-21,Bundesliga,D1
24/04/2021,Mainz,Bayern Munich,2,1,H,8.0,17.0,4.0,4.0,9.0,5.5,1.3,2020-21,Bundesliga,D1
24/04/2021,Union Berlin,Werder Bremen,3,1,H,17.0,9.0,6.0,5.0,1.85,3.4,4.5,2020-21,Bundesliga,D1
24/04/2021,Wolfsburg,Dortmund,0,2,A,21.0,8.0,2.0,4.0,3.0,3.75,2.15,2020-21,Bundesliga,D1
24/04/2021,Leverkusen,Ein Frankfurt,3,1,H,18.0,12.0,10.0,4.0,2.15,3.9,2.87,2020-21,Bundesliga,D1
25/04/2021,RB Leipzig,Stuttgart,2,0,H,24.0,2.0,11.0,0.0,1.36,5.5,7.0,2020-21,Bundesliga,D1
25/04/2021,M'gladbach,Bielefeld,5,0,H,20.0,10.0,12.0,5.0,1.6,4.2,5.25,2020-21,Bundesliga,D1
03/05/2021,Mainz,Hertha,1,1,D,16.0,7.0,9.0,5.0,2.45,3.25,2.9,2020-21,Bundesliga,D1
06/05/2021,Hertha,Freiburg,3,0,H,13.0,15.0,6.0,4.0,2.0,3.5,3.6,2020-21,Bundesliga,D1
07/05/2021,Stuttgart,Augsburg,2,1,H,14.0,20.0,6.0,9.0,2.2,3.5,3.1,2020-21,Bundesliga,D1
08/05/2021,Dortmund,RB Leipzig,3,2,H,15.0,14.0,4.0,7.0,2.15,3.75,3.1,2020-21,Bundesliga,D1
08/05/2021,Hoffenheim,Schalke 04,4,2,H,20.0,6.0,12.0,3.0,1.2,7.0,13.0,2020-21,Bundesliga,D1
08/05/2021,Werder Bremen,Leverkusen,0,0,D,13.0,14.0,2.0,4.0,4.33,3.75,1.8,2020-21,Bundesliga,D1
08/05/2021,Wolfsburg,Union Berlin,3,0,H,17.0,9.0,8.0,1.0,1.75,3.75,4.75,2020-21,Bundesliga,D1
08/05/2021,Bayern Munich,M'gladbach,6,0,H,22.0,14.0,7.0,2.0,1.33,5.75,7.5,2020-21,Bundesliga,D1
09/05/2021,FC Koln,Freiburg,1,4,A,18.0,11.0,2.0,6.0,2.0,3.6,3.6,2020-21,Bundesliga,D1
09/05/2021,Ein Frankfurt,Mainz,1,1,D,14.0,6.0,4.0,3.0,1.75,4.2,4.0,2020-21,Bundesliga,D1
09/05/2021,Hertha,Bielefeld,0,0,D,11.0,12.0,4.0,5.0,1.83,3.6,4.33,2020-21,Bundesliga,D1
12/05/2021,Schalke 04,Hertha,1,2,A,12.0,18.0,1.0,6.0,7.0,4.5,1.44,2020-21,Bundesliga,D1
15/05/2021,Augsburg,Werder Bremen,2,0,H,15.0,16.0,7.0,5.0,2.45,3.25,3.0,2020-21,Bundesliga,D1
15/05/2021,Bielefeld,Hoffenheim,1,1,D,17.0,7.0,6.0,3.0,2.62,3.75,2.4,2020-21,Bundesliga,D1
15/05/2021,Freiburg,Bayern Munich,2,2,D,13.0,16.0,4.0,6.0,10.0,5.25,1.3,2020-21,Bundesliga,D1
15/05/2021,Hertha,FC Koln,0,0,D,1.0,11.0,1.0,3.0,2.5,3.4,2.8,2020-21,Bundesliga,D1
15/05/2021,Leverkusen,Union Berlin,1,1,D,9.0,15.0,4.0,6.0,1.83,3.8,3.9,2020-21,Bundesliga,D1
15/05/2021,M'gladbach,Stuttgart,1,2,A,9.0,11.0,4.0,7.0,1.6,4.5,4.75,2020-21,Bundesliga,D1
15/05/2021,Schalke 04,Ein Frankfurt,4,3,H,11.0,24.0,6.0,9.0,13.0,7.0,1.2,2020-21,Bundesliga,D1
16/05/2021,Mainz,Dortmund,1,3,A,9.0,13.0,5.0,4.0,6.0,5.0,1.44,2020-21,Bundesliga,D1
16/05/2021,RB Leipzig,Wolfsburg,2,2,D,14.0,12.0,4.0,4.0,2.1,3.5,3.4,2020-21,Bundesliga,D1
22/05/2021,Bayern Munich,Augsburg,5,2,H,24.0,9.0,13.0,5.0,1.12,9.0,17.0,2020-21,Bundesliga,D1
22/05/2021,Dortmund,Leverkusen,3,1,H,10.0,16.0,4.0,7.0,1.5,4.5,6.0,2020-21,Bundesliga,D1
22/05/2021,Ein Frankfurt,Freiburg,3,1,H,18.0,11.0,11.0,6.0,2.0,4.33,3.1,2020-21,Bundesliga,D1
22/05/2021,FC Koln,Schalke 04,1,0,H,20.0,7.0,10.0,1.0,1.33,5.5,8.5,2020-21,Bundesliga,D1
22/05/2021,Hoffenheim,Hertha,2,1,H,21.0,9.0,5.0,5.0,1.9,3.8,3.8,2020-21,Bundesliga,D1
22/05/2021,Stuttgart,Bielefeld,0,2,A,11.0,11.0,0.0,3.0,2.37,3.75,2.75,2020-21,Bundesliga,D1
22/05/2021,Union Berlin,RB Leipzig,2,1,H,11.0,17.0,5.0,7.0,3.0,3.75,2.2,2020-21,Bundesliga,D1
22/05/2021,Werder Bremen,M'gladbach,2,4,A,16.0,15.0,8.0,8.0,2.7,4.0,2.37,2020-21,Bundesliga,D1
22/05/2021,Wolfsburg,Mainz,2,3,A,16.0,14.0,5.0,8.0,1.6,4.2,5.25,2020-21,Bundesliga,D1
16/08/2019,Bayern Munich,Hertha,2,2,D,17.0,6.0,7.0,3.0,1.14,8.0,15.0,2019-20,Bundesliga,D1
17/08/2019,Dortmund,Augsburg,5,1,H,23.0,5.0,10.0,1.0,1.2,7.0,13.0,2019-20,Bundesliga,D1
17/08/2019,Freiburg,Mainz,3,0,H,19.0,19.0,8.0,5.0,2.25,3.25,3.4,2019-20,Bundesliga,D1
17/08/2019,Leverkusen,Paderborn,3,2,H,13.0,11.0,4.0,6.0,1.25,6.0,12.0,2019-20,Bundesliga,D1
17/08/2019,Werder Bremen,Fortuna Dusseldorf,1,3,A,23.0,12.0,10.0,7.0,1.75,3.75,4.75,2019-20,Bundesliga,D1
17/08/2019,Wolfsburg,FC Koln,2,1,H,14.0,11.0,5.0,2.0,1.95,3.5,4.0,2019-20,Bundesliga,D1
17/08/2019,M'gladbach,Schalke 04,0,0,D,16.0,8.0,4.0,1.0,2.0,3.5,3.75,2019-20,Bundesliga,D1
18/08/2019,Ein Frankfurt,Hoffenheim,1,0,H,17.0,10.0,8.0,1.0,2.25,3.6,3.0,2019-20,Bundesliga,D1
18/08/2019,Union Berlin,RB Leipzig,0,4,A,13.0,14.0,2.0,8.0,5.0,3.8,1.7,2019-20,Bundesliga,D1
23/08/2019,FC Koln,Dortmund,1,3,A,13.0,14.0,1.0,6.0,6.5,4.75,1.44,2019-20,Bundesliga,D1
24/08/2019,Augsburg,Union Berlin,1,1,D,12.0,13.0,4.0,1.0,2.2,3.4,3.3,2019-20,Bundesliga,D1
24/08/2019,Fortuna Dusseldorf,Leverkusen,1,3,A,11.0,11.0,6.0,7.0,4.75,4.0,1.7,2019-20,Bundesliga,D1
24/08/2019,Hoffenheim,Werder Bremen,3,2,H,10.0,18.0,3.0,6.0,1.85,3.6,4.2,2019-20,Bundesliga,D1
24/08/2019,Mainz,M'gladbach,1,3,A,21.0,15.0,4.0,6.0,2.9,3.4,2.4,2019-20,Bundesliga,D1
24/08/2019,Paderborn,Freiburg,1,3,A,15.0,9.0,2.0,4.0,2.37,3.5,2.9,2019-20,Bundesliga,D1
24/08/2019,Schalke 04,Bayern Munich,0,3,A,9.0,10.0,2.0,6.0,9.0,4.75,1.36,2019-20,Bundesliga,D1
25/08/2019,RB Leipzig,Ein Frankfurt,2,1,H,13.0,11.0,5.0,5.0,1.5,4.5,6.0,2019-20,Bundesliga,D1
25/08/2019,Hertha,Wolfsburg,0,3,A,8.0,9.0,2.0,4.0,2.4,3.4,2.9,2019-20,Bundesliga,D1
30/08/2019,M'gladbach,RB Leipzig,1,3,A,11.0,14.0,3.0,6.0,3.2,4.0,2.05,2019-20,Bundesliga,D1
31/08/2019,Bayern Munich,Mainz,6,1,H,19.0,7.0,10.0,4.0,1.08,11.0,26.0,2019-20,Bundesliga,D1
31/08/2019,Freiburg,FC Koln,1,2,A,14.0,9.0,1.0,3.0,2.37,3.5,3.0,2019-20,Bundesliga,D1
31/08/2019,Leverkusen,Hoffenheim,0,0,D,20.0,6.0,2.0,1.0,1.53,4.75,5.25,2019-20,Bundesliga,D1
31/08/2019,Schalke 04,Hertha,3,0,H,9.0,9.0,2.0,3.0,2.1,3.6,3.4,2019-20,Bundesliga,D1
31/08/2019,Wolfsburg,Paderborn,1,1,D,15.0,7.0,5.0,3.0,1.44,5.0,6.0,2019-20,Bundesliga,D1
31/08/2019,Union Berlin,Dortmund,3,1,H,15.0,13.0,7.0,2.0,10.0,5.75,1.28,2019-20,Bundesliga,D1
01/09/2019,Werder Bremen,Augsburg,3,2,H,15.0,12.0,5.0,6.0,1.72,4.0,4.5,2019-20,Bundesliga,D1
01/09/2019,Ein Frankfurt,Fortuna Dusseldorf,2,1,H,15.0,14.0,8.0,4.0,1.66,4.0,4.75,2019-20,Bundesliga,D1
13/09/2019,Fortuna Dusseldorf,Wolfsburg,1,1,D,12.0,15.0,3.0,6.0,3.1,3.5,2.25,2019-20,Bundesliga,D1
14/09/2019,Augsburg,Ein Frankfurt,2,1,H,9.0,23.0,6.0,3.0,3.5,3.6,2.05,2019-20,Bundesliga,D1
14/09/2019,Dortmund,Leverkusen,4,0,H,11.0,22.0,9.0,12.0,1.8,4.0,4.0,2019-20,Bundesliga,D1
14/09/2019,FC Koln,M'gladbach,0,1,A,14.0,15.0,7.0,4.0,2.5,3.5,2.7,2019-20,Bundesliga,D1
14/09/2019,Mainz,Hertha,2,1,H,14.0,16.0,5.0,8.0,2.3,3.4,3.1,2019-20,Bundesliga,D1
14/09/2019,Union Berlin,Werder Bremen,1,2,A,12.0,16.0,5.0,7.0,2.87,3.5,2.4,2019-20,Bundesliga,D1
14/09/2019,RB Leipzig,Bayern Munich,1,1,D,12.0,14.0,6.0,7.0,3.8,4.0,1.85,2019-20,Bundesliga,D1
15/09/2019,Hoffenheim,Freiburg,0,3,A,22.0,16.0,5.0,8.0,1.7,4.2,4.5,2019-20,Bundesliga,D1
15/09/2019,Paderborn,Schalke 04,1,5,A,9.0,18.0,1.0,11.0,3.1,3.5,2.25,2019-20,Bundesliga,D1
20/09/2019,Schalke 04,Mainz,2,1,H,19.0,14.0,6.0,3.0,1.61,4.2,5.0,2019-20,Bundesliga,D1
21/09/2019,Bayern Munich,FC Koln,4,0,H,24.0,16.0,5.0,2.0,1.11,10.0,21.0,2019-20,Bundesliga,D1
21/09/2019,Freiburg,Augsburg,1,1,D,17.0,12.0,5.0,2.0,1.9,3.75,3.8,2019-20,Bundesliga,D1
21/09/2019,Hertha,Paderborn,2,1,H,6.0,17.0,4.0,8.0,1.7,4.0,4.75,2019-20,Bundesliga,D1
21/09/2019,Leverkusen,Union Berlin,2,0,H,20.0,4.0,7.0,0.0,1.36,5.5,7.5,2019-20,Bundesliga,D1
21/09/2019,Werder Bremen,RB Leipzig,0,3,A,11.0,14.0,1.0,7.0,4.2,4.2,1.72,2019-20,Bundesliga,D1
22/09/2019,M'gladbach,Fortuna Dusseldorf,2,1,H,23.0,18.0,11.0,4.0,1.66,4.0,5.0,2019-20,Bundesliga,D1
22/09/2019,Ein Frankfurt,Dortmund,2,2,D,17.0,15.0,3.0,7.0,4.33,4.0,1.75,2019-20,Bundesliga,D1
23/09/2019,Wolfsburg,Hoffenheim,1,1,D,12.0,11.0,4.0,5.0,1.95,3.75,3.75,2019-20,Bundesliga,D1
27/09/2019,Union Berlin,Ein Frankfurt,1,2,A,12.0,14.0,5.0,6.0,3.0,3.5,2.3,2019-20,Bundesliga,D1
28/09/2019,Augsburg,Leverkusen,0,3,A,8.0,11.0,1.0,5.0,5.0,4.5,1.6,2019-20,Bundesliga,D1
